mass_G
t	x	y
0.0	0.0019306244909360476	0.29890006037473266
0.016666666666666743	0.002015740522277612	0.29915230046728924
0.03333333333333326	0.0025873980715738765	0.2991297085623464
0.05	0.003766887190601531	0.29962293194213285
0.06666666666666675	0.004707397878571662	0.29929995503631557
0.08333333333333326	0.005402311217344538	0.29928717785650494
0.1	0.006697720364786108	0.29884064749180733
0.11666666666666652	0.007713858793022499	0.29717311344977154
0.1333333333333335	0.01019266306568617	0.2968671714973692
0.15	0.012726329249163795	0.2964310768892513
0.16666666666666652	0.015553618504359351	0.2957742095651777
0.1833333333333335	0.01888042530604099	0.29480366992798673
0.2	0.021892123400103478	0.2938727109101535
0.21666666666666673	0.025965950316584774	0.2931906469605107
0.23333333333333325	0.029993350464054047	0.29224376530941204
0.25	0.03462672842373403	0.2913185249909301
0.2666666666666667	0.03959454411316611	0.2901673133670811
0.28333333333333327	0.04463689289854149	0.2892775327172693
0.3	0.050425913979146336	0.2881415429143132
0.31666666666666676	0.05607802258892261	0.2868370268999138
0.33333333333333326	0.062263010544980874	0.28596099358124694
0.35	0.06883085722145227	0.28444454850854645
0.36666666666666675	0.07550518489097305	0.2830198829287917
0.38333333333333347	0.08241908761786035	0.2815339750316856
0.4	0.08987783763377177	0.27995520834740706
0.4166666666666665	0.09769387287894457	0.2783891092172027
0.43333333333333346	0.106140590948369	0.2767216208323377
0.45	0.11478461224923572	0.27458934995151996
0.46666666666666673	0.12391554319291925	0.2723221017970287
0.4833333333333333	0.1334469041454653	0.2699521785959505
0.5	0.14332027166908262	0.2675514730085132
0.5166666666666667	0.15334572539341576	0.26467693921850843
0.5333333333333332	0.16407032429511947	0.26160515983399446
0.5500000000000003	0.17541008499048064	0.2584800044564892
0.5666666666666668	0.18797861577934993	0.25600398921758416
0.5833333333333333	0.1999381953949298	0.2505639021230537
0.6	0.212509093516152	0.24556788121831774
0.6166666666666667	0.22553159737014722	0.23994253272473276
0.6333333333333335	0.2393702795631077	0.2338655403293306
0.65	0.2540862009345582	0.22727928296344047
0.6666666666666665	0.26910768958490094	0.22066005639313602
0.6833333333333335	0.285263106026735	0.21341038464042061
0.7	0.3022330682960309	0.20565379987632015
0.7166666666666668	0.3199637696350302	0.1978157650591844
0.7333333333333335	0.3385433181617971	0.1901955916273682
0.75	0.3575258233670755	0.1829190940007639
0.7666666666666667	0.3780483165611224	0.1766452984427579
0.7833333333333332	0.39899848461757703	0.1704664434157479
0.8000000000000003	0.42079722670354586	0.1644930024456951
0.8166666666666668	0.44290843674057667	0.15928444623457105
0.8333333333333333	0.4653864974145403	0.154725137861484
0.8500000000000002	0.4885766766958657	0.15136863222428787
0.8666666666666667	0.512098268618241	0.14959288353165234
0.8833333333333335	0.5352362952306647	0.14933656429436626
0.9000000000000002	0.5586928805592712	0.15130717433517515
0.9166666666666667	0.5817362871198235	0.15339963722158567
0.9333333333333332	0.6045052686709891	0.15675569237385545
0.9500000000000002	0.6263054672444031	0.1598205653826278
0.9666666666666668	0.6478887593784893	0.16330507840913266
0.9833333333333337	0.6694334184446818	0.166935997301082
1.0000000000000002	0.690713940378549	0.17078233387808506
1.0166666666666668	0.7111276131484215	0.17438977362114239
1.0333333333333332	0.7316804304006739	0.177937371333442
1.0499999999999998	0.7521182145739179	0.1831386160898386
1.0666666666666667	0.7713759324413223	0.18578532135129666
1.0833333333333337	0.7907351204770098	0.18877962764915024
1.1000000000000003	0.8101417303839932	0.19183634096807656
1.1166666666666667	0.8293347565686578	0.19451957579363088
1.1333333333333333	0.8480972289713042	0.19666516408871038
1.1500000000000001	0.8669518281310373	0.19790090181594444
1.1666666666666667	0.8860114828583551	0.1989596593450289
1.1833333333333333	0.9046444910157018	0.19925196487217023
1.2000000000000002	0.9235863722813683	0.1985217603624213
1.2166666666666668	0.9423125244058782	0.1990637136437069
1.2333333333333336	0.9606369561277625	0.19556114795173218
1.2500000000000002	0.9789671897532898	0.19188277854079683
1.2666666666666668	0.9980694241549425	0.18676988747254686
1.2833333333333332	1.0173805647929184	0.18111982535376692
1.2999999999999998	1.0368591763908213	0.17451047918816387
1.316666666666667	1.0568584243362316	0.1673004284000792
1.3333333333333337	1.0775695443904318	0.15970423890059726
1.3500000000000003	1.0986787394956288	0.1525488266869779
1.3666666666666667	1.1205552942903854	0.14631208873633117
1.3833333333333333	1.143529341136233	0.1423752197497805
1.4000000000000001	1.1671195206047735	0.13758187453475546
1.4166666666666667	1.190921478115619	0.13632478460297848
1.4350000000000003	1.2147102912486427	0.1365291414458787
1.4516666666666667	1.2384016463270804	0.13785052606154957
1.4683333333333333	1.2620040314078946	0.1397966233436292
1.4849999999999999	1.2851049949903488	0.14258282497686092
1.5016666666666667	1.3078973773177065	0.14499832697159576
1.5183333333333338	1.3313096907504587	0.14784416077431795
