mass_D
t	x	y
0.0	-0.0036594281603474985	0.29504514269918486
0.016666666666666514	-0.0035574690162504807	0.2953186438085141
0.03333333333333303	-0.003384310174459282	0.295329499046657
0.05	-0.0032949767539201674	0.29532927423216127
0.06666666666666651	-0.0023932642587946584	0.29518873497856585
0.08333333333333326	2.2952378072714497E-4	0.29461935420226176
0.09999999999999977	0.0014064026511074884	0.2939709436598202
0.11666666666666652	0.003576194608230429	0.2936181980679794
0.13333333333333325	0.005930137957442336	0.2930072314985957
0.14999999999999977	0.008692791196559121	0.2922227917795219
0.16666666666666674	0.01218852657753254	0.2913596962262264
0.18333333333333326	0.01549849876430337	0.290233975304033
0.19999999999999976	0.019192263332139872	0.2897844590030303
0.2166666666666665	0.023125267492399113	0.28901492371501564
0.23333333333333325	0.027776041422271594	0.2882290284984653
0.25	0.03281778019722864	0.2873528737458582
0.2666666666666665	0.038067061221113224	0.28628630775132957
0.28333333333333305	0.04346171994625948	0.28523850520724875
0.3	0.04928223525811763	0.28394622150720467
0.31666666666666654	0.05545323497820466	0.28280963417445204
0.33333333333333326	0.0616835648519542	0.28146471910526455
0.35	0.06841881301069874	0.27972086921813083
0.36666666666666653	0.07553986382053238	0.2783827814251708
0.38333333333333325	0.08312590725937996	0.27654478592968446
0.3999999999999998	0.09106630053361534	0.275195554336702
0.41666666666666674	0.09959645175896337	0.27336793656388514
0.43333333333333324	0.10830079126861356	0.2710022303452763
0.4499999999999998	0.1172679236281799	0.2691109874347994
0.46666666666666673	0.12670243301723105	0.26656484237575506
0.4833333333333333	0.13636454325788036	0.2636401538441468
0.5	0.14673945964883459	0.26112890955913054
0.5166666666666667	0.15760690243673495	0.25806059903543577
0.5333333333333332	0.16913768688643938	0.254686320912201
0.5499999999999998	0.18127507456028805	0.251575170557944
0.5666666666666668	0.1936425831595864	0.24778511292522232
0.5833333333333333	0.20647210005006836	0.24195830060125856
0.6000000000000002	0.22001184751864164	0.23690942798904502
0.6166666666666667	0.2343848057709438	0.23079490465925478
0.6333333333333333	0.24901676165471706	0.2245015118281074
0.6499999999999998	0.26429120585635235	0.21760744003029253
0.6666666666666663	0.28022265786665557	0.210217335896703
0.6833333333333332	0.29721528339194125	0.2023111501897522
0.7000000000000002	0.31476672772931635	0.19432666654886965
0.7166666666666668	0.33295231161872596	0.18654328149971688
0.7333333333333333	0.35246833570704283	0.17888169127042985
0.7499999999999998	0.3727568297624875	0.17154487662538487
0.7666666666666667	0.393940320671722	0.16514228136786602
0.7833333333333332	0.41563013963169604	0.15933266253762124
0.7999999999999998	0.437639793960963	0.15368233088127337
0.8166666666666668	0.4602799820723603	0.14881872802885343
0.8333333333333333	0.48385007886545683	0.14500294611114095
0.8500000000000002	0.5073606571211668	0.14261009263254232
0.8666666666666667	0.5312735964469897	0.14185894678494482
0.8833333333333333	0.5553309515336288	0.1427511240158158
0.8999999999999998	0.5789733805017364	0.14507410246083807
0.9166666666666663	0.6020901311213243	0.1480390113669846
0.9333333333333337	0.6246498832025899	0.15160389769669136
0.9500000000000002	0.6467246212965909	0.15510149778239546
0.9666666666666668	0.668926515013659	0.1589598447088213
0.9833333333333333	0.6905116440683584	0.16283710178476385
0.9999999999999998	0.7117296160195169	0.1669307439340466
1.0166666666666668	0.7328872623373007	0.17066741042605305
1.0333333333333332	0.7531573385273918	0.17632952292380744
1.0499999999999998	0.7731952519665828	0.17860692498164688
1.0683333333333334	0.7934523203017526	0.18234707645890247
1.0849999999999997	0.8130472483450738	0.18555992711501512
1.1016666666666663	0.8322505077390657	0.1882195921813371
1.1183333333333332	0.8514377479938093	0.19049944457119006
1.1350000000000002	0.8708839960326155	0.1922458867779191
1.1516666666666668	0.8898246001623205	0.19327321270600262
1.1683333333333332	0.9086150927669631	0.1937155533231465
1.1849999999999998	0.9281511218486163	0.193303711843398
1.2016666666666667	0.9470779037089657	0.19289005028430373
1.2183333333333333	0.9663234074788317	0.18958526929004205
1.2349999999999999	0.9856924236118271	0.18567266986297726
1.2516666666666663	1.005575663353367	0.1803503821252498
1.2683333333333333	1.025325179544035	0.17426111493796814
1.2850000000000001	1.0453770651942773	0.16728866001882092
1.3016666666666667	1.0661058481243346	0.15969919577571046
1.3183333333333334	1.0873501797732885	0.15213539158728417
1.3349999999999997	1.1088356348250576	0.1451620263410065
1.3516666666666663	1.1316373976657652	0.1386526426067941
1.3683333333333332	1.1554336441722688	0.13504254762104007
1.3850000000000002	1.1796602540140142	0.13106549416255298
1.4016666666666668	1.2043471611193053	0.1300603856673651
1.4183333333333332	1.2286509723946546	0.13036145436256996
1.4349999999999998	1.2531236008291244	0.13201698883804913
1.4516666666666667	1.2774022296862548	0.1344076103468872
1.4683333333333333	1.3012568660128896	0.1367625238900131
1.4849999999999999	1.3249701087021444	0.13940792827556148
1.5016666666666667	1.3504030741062585	0.1455666561054355
