mass_H
t	x	y
0.0	-0.0027269375741841434	0.2813009145854414
0.016666666666666514	-0.002450093010857954	0.2812575793159984
0.03333333333333303	-0.001552889235951066	0.28113539795985343
0.049999999999999545	-1.691372585655021E-4	0.28112212879742887
0.06666666666666651	0.0012674881326166648	0.28084334623303925
0.08333333333333348	0.0036834135490542708	0.2806975554056292
0.1	0.005612630700896154	0.2803565902365484
0.11666666666666652	0.007444992050322771	0.27957282265444977
0.13333333333333303	0.009824063842105324	0.27888196408281907
0.15	0.013303295988487729	0.278030504992319
0.16666666666666652	0.01746502315171193	0.2774341978306558
0.18333333333333304	0.021164294187310473	0.27678415795650163
0.2	0.025052512682020522	0.27578122522611875
0.2166666666666665	0.02931648717763846	0.2751768233486915
0.23333333333333348	0.033999881419985	0.2745826125831682
0.25	0.03881433605267015	0.27355853016028014
0.2666666666666665	0.043937935445129195	0.2727177380211815
0.28333333333333305	0.04981422752005224	0.2716588829738547
0.29999999999999954	0.05599480254949735	0.2705207466878345
0.316666666666667	0.06265379292085824	0.26930758748187705
0.3333333333333335	0.06955073388156169	0.268123223397275
0.35	0.07701306536503094	0.2668475159207453
0.36666666666666653	0.0848592123413208	0.26549021532748207
0.383333333333333	0.09283032657931545	0.2640898538392442
0.4	0.10110610440401407	0.2621785608416343
0.4166666666666665	0.10967295215665662	0.2605149042164691
0.435	0.1189773818097003	0.2586901862252821
0.4516666666666665	0.1287499339653311	0.2564414189418697
0.46833333333333305	0.13895174497679413	0.25420824042093987
0.48499999999999954	0.14951919102338954	0.2513864734979661
0.5016666666666665	0.16021605072948691	0.2481442888051879
0.5183333333333335	0.17170433732297247	0.24580151631769215
0.535	0.18325881744264877	0.24138539987058116
0.5516666666666665	0.19595487252462723	0.23667059361294107
0.568333333333333	0.2088834565867932	0.23192218399615144
0.585	0.2225512776886438	0.22641831486758462
0.6016666666666665	0.2363302524585718	0.22057224533834563
0.6183333333333331	0.25129903277093585	0.21433113552146976
0.6349999999999996	0.2672565170944918	0.2076571604573122
0.6516666666666665	0.28389873561754153	0.20044428353796262
0.6683333333333334	0.3009933739471748	0.19351142300549362
0.685	0.31962051053474655	0.18619514957399752
0.7016666666666665	0.3386020372536335	0.17898904163367024
0.718333333333333	0.3584552852076836	0.17255452258618087
0.7349999999999995	0.37965358853844555	0.16698281636205692
0.7516666666666665	0.40095643380517426	0.16180657386391262
0.7683333333333335	0.42280955455300956	0.15683633293957178
0.785	0.44561250152027004	0.15262417768107905
0.8016666666666665	0.46871687982497684	0.14937896549167617
0.818333333333333	0.4919644184761503	0.14759261012182057
0.835	0.5157797114169496	0.14707462525995163
0.8516666666666665	0.5393386508603859	0.14834396907265868
0.8683333333333331	0.5625163527061332	0.15147773376085916
0.885	0.5843031892460586	0.1544441202505089
0.9016666666666665	0.606194564885641	0.1582408260620345
0.9183333333333334	0.628199294596115	0.1621988022433195
0.935	0.649887523154955	0.166359138000034
0.9516666666666665	0.6709794946038041	0.17066564323704725
0.968333333333333	0.6920529924104895	0.17500931102754713
0.9849999999999995	0.7125582929710779	0.17912387009605824
1.0016666666666665	0.7323174837996156	0.184407066050993
1.0183333333333335	0.7528610903540733	0.18816828593322132
1.035	0.7728724087745731	0.19210374863252566
1.0516666666666665	0.7914878950591593	0.19591934791326993
1.0683333333333331	0.8102875557834175	0.19934777774094392
1.085	0.82931256249909	0.2022727418741086
1.1016666666666666	0.848276608379519	0.20504222526379712
1.118333333333333	0.867062163540953	0.2072109049883194
1.135	0.8861272927110664	0.2086576043614543
1.1516666666666666	0.9050816286736558	0.20921627925829078
1.1683333333333334	0.9239158649808348	0.20948815046828118
1.185	0.943129265231287	0.2094566338830487
1.2016666666666664	0.9627515802705384	0.2060195093906234
1.218333333333333	0.9821688580565962	0.20252371022295856
1.2349999999999997	1.001654449691262	0.19757961132065127
1.251666666666667	1.021513559740203	0.19202890441000509
1.2683333333333335	1.0417818950044737	0.18552434108367388
1.285	1.0627549152114193	0.17853197970472645
1.3016666666666665	1.0850819187122338	0.17129446201816956
1.3183333333333331	1.1078563956162168	0.16440648440626005
1.335	1.131270968653985	0.1585009877239143
1.3516666666666666	1.1570932376006122	0.15531326165661108
1.368333333333333	1.1818557267599485	0.15159543340055404
1.385	1.207292291595369	0.15115060258575708
1.4016666666666666	1.2331200273587748	0.15217347110277102
1.4183333333333334	1.2583920449100048	0.15419995763613492
1.435	1.282576676872327	0.1572683787902599
1.4516666666666664	1.3066178956041719	0.1602306674645788
1.468333333333333	1.3297655773571502	0.16402603112165193
1.4849999999999997	1.353930228990583	0.1677853362785684
