mass_I
t	x	y
0.0	7.50705089540879E-4	0.2971630072399904
0.016666666666666743	0.0010707890544197768	0.2972813351049167
0.03333333333333326	0.0015527704214611388	0.29724676987404286
0.05	0.0013948899931703063	0.29724312838069356
0.06666666666666675	0.0023391120832072926	0.29726512231062646
0.08333333333333326	0.0049630661008663035	0.29659648588489046
0.1	0.006941946831402063	0.2957929598364044
0.11666666666666674	0.009245495966030706	0.2949405470196865
0.13333333333333325	0.01196462887850347	0.29438991443883
0.15	0.01484198217062821	0.29345428194141526
0.16666666666666674	0.01810238330103711	0.29252707309055326
0.1833333333333335	0.02196817036167706	0.2915560610236194
0.2	0.026034021853720765	0.2908392426502257
0.2166666666666665	0.02985347503830106	0.28978184691438014
0.23333333333333348	0.0344879582490463	0.28894007407145517
0.25	0.039520897761488316	0.2881442956696827
0.2666666666666667	0.04485371016474647	0.28748080282934074
0.28333333333333327	0.050912025751034345	0.28658924174041095
0.3	0.05735221811823148	0.2854050481184265
0.31666666666666676	0.06383961040208254	0.2842369380658642
0.33333333333333326	0.07065765910831086	0.2826610644127345
0.3500000000000002	0.0775609760297651	0.28132070380307383
0.36666666666666675	0.08478680705378237	0.27957362055931617
0.38333333333333325	0.09267629128467199	0.2778097028073636
0.4	0.10036628961126227	0.2758900957295052
0.41666666666666674	0.10878343356331115	0.2742944082512034
0.43333333333333346	0.11792997496014339	0.27263399343743255
0.45	0.1272819634117603	0.2703730855267635
0.4666666666666665	0.13702420592315695	0.2680771608043139
0.4833333333333335	0.14719473128697108	0.2655643784031062
0.5	0.15765098735375715	0.26232775313424
0.5166666666666667	0.16883346138999433	0.2597664165646749
0.5333333333333334	0.18038687421383676	0.2567158752367157
0.55	0.19233531178010888	0.2526885109459509
0.5666666666666668	0.20467522658613846	0.2477547474983387
0.5833333333333333	0.21763295129549354	0.242990005342689
0.6000000000000002	0.23123539464157122	0.23783135815538192
0.6166666666666667	0.24516248346434	0.23178099301709143
0.6333333333333333	0.25999442482339524	0.22482156525940145
0.6500000000000002	0.27540839863685873	0.2176939383733847
0.6666666666666667	0.29141482287223736	0.2102916305190976
0.6833333333333335	0.30826343269170975	0.20248829764473852
0.7000000000000002	0.3262687421700868	0.19446224658258326
0.7166666666666668	0.3448155820450567	0.18665081985606413
0.7333333333333333	0.36392942255877014	0.1793411260075085
0.7500000000000002	0.3844847053177648	0.1724048119063002
0.7666666666666667	0.40544624096173026	0.16601145811432516
0.7833333333333337	0.42733852933427885	0.16041127854327009
0.8000000000000003	0.4497872280823478	0.1549422596769623
0.8166666666666668	0.47259683990964935	0.15039377730434556
0.8333333333333333	0.49576024589923046	0.1473419936816085
0.8499999999999998	0.5195313765429536	0.14524420496206536
0.8666666666666667	0.5429768451325231	0.14504683999963663
0.8833333333333337	0.5666068586453316	0.14696840973126468
0.9000000000000002	0.5897995738450148	0.14938971867704998
0.9166666666666667	0.6126151111119919	0.1524649854022735
0.9333333333333332	0.6351387292068115	0.15603980406323015
0.9500000000000002	0.6571581696092871	0.15951645271545167
0.9666666666666668	0.6785618891759728	0.16371482879357846
0.9833333333333333	0.6993047843705694	0.1673133491883485
1.0000000000000002	0.7199630161533258	0.17126190530514362
1.0166666666666668	0.7405603140648006	0.17487994875350843
1.0333333333333337	0.7608806689584456	0.17920084988224638
1.0500000000000003	0.7806142532116181	0.18208792490696646
1.0666666666666667	0.8001352473164096	0.18563112360804812
1.0833333333333333	0.8195011263958644	0.18863608411259725
1.0999999999999999	0.8387691675523596	0.1910026977892737
1.1166666666666671	0.8575894110525963	0.1931921291796772
1.1333333333333337	0.8763506376239317	0.19460942440359807
1.1500000000000001	0.8953194654885522	0.19557198050450775
1.1666666666666667	0.9139866660986229	0.1955769980925992
1.1833333333333333	0.9331340853116731	0.19501555221137168
1.2000000000000002	0.9518730154709543	0.1950689998304379
1.2166666666666668	0.9712105621641505	0.19128803151952156
1.2350000000000003	0.990471998894277	0.18735118360792102
1.2516666666666667	1.0097930313445593	0.18232209617238937
1.2683333333333333	1.0296503150322909	0.1757319335902584
1.2849999999999997	1.0495517686981162	0.16874894406568897
1.3016666666666667	1.0699027761347466	0.16172035039683041
1.3183333333333338	1.0911436826504919	0.15374852971341124
1.3350000000000002	1.1126459481494337	0.14648092774755583
1.3516666666666668	1.1351097304665583	0.1401906272569804
1.3683333333333332	1.1593694552252731	0.13672631532400847
1.3850000000000002	1.182802365756445	0.13234860668832682
1.4016666666666668	1.206472295442023	0.13126460094623948
1.4183333333333332	1.2304759637934952	0.13164578053010256
1.4349999999999998	1.2538386658251435	0.133251501204534
1.4516666666666667	1.2772269197443848	0.1359303436023358
1.4683333333333337	1.300431146348223	0.13844452166425358
1.4850000000000003	1.3226538413882196	0.14162306234129307
1.5016666666666667	1.34552460146235	0.14418644151085314
